Zipcode,Center Point Lat,Center Point Lng,ID
53575,42.933063,-89.390551,0.0
53576,42.625684,-89.233172,0.0
53577,43.311608,-90.06434899999998,0.0
53578,43.327442,-89.775538,2.0
53579,43.295981,-88.867735,0.0
53580,42.85980900000001,-90.378045,0.0
53581,43.37246,-90.41409499999999,1.0
53582,43.018376,-89.978808,0.0
53583,43.250531,-89.80448,0.0
53585,42.529624,-88.71560699999998,0.0
53586,42.573089,-90.226681,0.0
53587,42.580307,-89.904145,0.0
53588,43.193739,-90.086262,0.0
53589,42.924555,-89.212885,1.0
53590,43.200235,-89.20519499999996,0.0
53593,42.985198,-89.579337,0.0
53594,43.190777000000004,-88.973848,0.0
53597,43.18343400000001,-89.457307,0.0
53598,43.210856,-89.332727,0.0
53599,42.647308,-89.857206,0.0
53702,43.060926,-88.230636,0.0
53703,43.079575,-89.378389,0.0
53704,43.136032,-89.34712900000002,1.0
53705,43.074014,-89.460509,1.0
53706,43.074271,-89.4093,0.0
53711,43.011403,-89.40933000000004,0.0
53713,43.036054,-89.386887,0.0
53714,43.100348,-89.311966,0.0
53715,43.068490000000004,-89.401708,3.0
53716,43.065163,-89.313783,0.0
53717,43.067686,-89.521056,0.0
53718,43.094024,-89.278477,1.0
53719,43.045313,-89.515378,1.0
53726,43.069808,-89.422492,0.0
53792,43.077555,-89.43064,1.0
53801,42.924819,-91.074574,0.0
53802,42.80579,-90.888563,0.0
53803,42.559514,-90.35364100000001,0.0
53804,42.874928000000004,-90.90786899999999,0.0
53805,43.143298,-90.686927,1.0
53806,42.729852,-90.919845,0.0
53807,42.616834999999995,-90.472701,0.0
53808,42.62631,-90.593132,0.0
53809,42.993767,-90.633652,0.0
53810,42.820785,-91.00194499999999,0.0
53811,42.537952000000004,-90.506798,0.0
53813,42.844234,-90.721223,1.0
53816,42.978845,-90.85438,0.0
53817,42.945082,-90.96768,0.0
53818,42.7457,-90.49232099999999,2.0
53820,42.699771999999996,-90.701468,0.0
53821,43.049076,-91.057334,2.0
53825,42.91823,-90.59062800000001,0.0
53826,43.113726,-90.924755,0.0
53827,43.045865,-90.82047299999999,0.0
53901,43.56094,-89.483125,1.0
53910,43.886678,-89.807748,0.0
53911,43.32582100000001,-89.36749499999998,0.0
53913,43.49284,-89.728705,1.0
53916,43.466797,-88.86775300000002,1.0
53919,43.733861,-88.776015,0.0
53920,43.666202,-89.595158,0.0
53922,43.52093,-88.715147,0.0
53923,43.574139,-89.138363,0.0
53924,43.483411,-90.261729,0.0
53925,43.326710999999996,-89.057123,1.0
53926,43.666882,-89.22283900000002,0.0
53928,43.427083,-89.156609,0.0
53929,43.75140800000001,-90.283601,0.0
53930,43.691693,-89.486834,0.0
53931,43.743584999999996,-88.861263,0.0
53932,43.422362,-89.055328,0.0
53933,43.584013,-88.875253,0.0
53934,43.988277000000004,-89.820217,1.0
53935,43.587632,-89.06555,0.0
53936,43.868893,-89.707306,0.0
53937,43.386917,-90.145434,0.0
53939,43.690428999999995,-89.130646,0.0
53941,43.570006,-90.161064,0.0
53943,43.386819,-90.03525400000002,0.0
53944,43.685885999999996,-89.928668,0.0
53946,43.712453000000004,-89.020812,0.0
53947,43.746775,-89.139926,0.0
53948,43.776559000000006,-90.040249,1.0
53949,43.783318,-89.336302,0.0
53950,43.901142,-90.13780799999999,0.0
53951,43.387892,-89.876273,0.0
53952,43.783202,-89.597367,0.0
53953,43.772537,-89.468292,0.0
53954,43.551488,-89.313888,0.0
53955,43.40661400000001,-89.41663199999998,0.0
53956,43.542123,-89.017224,0.0
53959,43.533502,-89.999636,1.0
53960,43.426124,-89.235381,0.0
53961,43.457619,-89.927555,0.0
53963,43.639466999999996,-88.743298,1.0
53964,43.912582,-89.512502,0.0
53965,43.671422,-89.748134,0.0
53968,43.646122,-90.22785,0.0
53969,43.49323,-89.301804,0.0
54001,45.33433,-92.386607,2.0
54002,44.963015999999996,-92.369527,1.0
54003,44.794472,-92.445729,0.0
54004,45.30222,-92.12517700000001,0.0
54005,45.236119,-92.227501,0.0
54006,45.590697,-92.646689,0.0
54007,45.190329,-92.35294,0.0
54009,45.352521,-92.57781899999999,0.0
54010,44.734316,-92.465629,0.0
54011,44.718295,-92.464636,0.0
54013,45.08295,-92.228166,0.0
54014,44.648721,-92.572748,0.0
54015,44.970201,-92.452923,0.0
54016,44.981117,-92.69485999999999,1.0
54017,45.120016,-92.519784,1.0
54020,45.274846000000004,-92.641761,1.0
54021,44.734173999999996,-92.706319,0.0
54022,44.847471999999996,-92.606877,1.0
54023,44.981772,-92.554736,0.0
54024,45.5017,-92.640733,1.0
54025,45.14386,-92.680397,0.0
54026,45.227595,-92.534605,0.0
54027,44.919366,-92.192828,0.0
54028,44.954977,-92.283422,0.0
54082,45.06804,-92.749369,0.0
54101,44.785785,-88.075082,0.0
54102,45.501305,-87.976929,0.0
54103,45.63688,-88.516296,0.0
54104,45.448633,-88.283014,0.0
54106,44.485462,-88.456588,0.0
54107,44.701043,-88.455663,0.0
54110,44.187689,-88.075127,0.0
54111,44.812344,-88.380546,0.0
54112,45.054741,-88.054588,0.0
54113,44.261866999999995,-88.309516,0.0
54114,45.245414000000004,-88.108864,0.0
54115,44.397967,-88.09639,0.0
54119,45.60745900000001,-88.15973199999998,0.0
54120,45.803402,-88.569386,0.0
54121,45.865638,-88.326971,0.0
54123,44.210985,-88.142645,0.0
54124,44.908023,-88.345233,0.0
54125,45.579147,-88.401615,0.0
54126,44.291905,-88.050723,0.0
54127,44.796395000000004,-88.269602,0.0
54128,44.878776,-88.81109000000002,0.0
54129,44.13158,-88.194198,0.0
54130,44.311313,-88.24431,0.0
54135,44.927378999999995,-88.607936,0.0
54136,44.268219,-88.338535,0.0
54137,44.756813,-88.255012,0.0
54138,45.333606,-88.409689,0.0
54139,44.956844,-88.075505,0.0
54140,44.286515,-88.309229,0.0
54141,44.72858400000001,-87.99831800000004,0.0
54143,45.076169,-87.698833,1.0
54149,45.196478000000006,-88.46238000000002,0.0
54150,44.997640999999994,-88.853758,0.0
54151,45.725441,-87.988217,0.0
54153,44.898083,-87.916035,1.0
54154,44.87369,-88.182068,1.0
54155,44.527495,-88.200548,0.0
54156,45.628708,-88.024459,0.0
54157,45.040575,-87.821437,0.0
54159,45.193358,-87.838864,0.0
54160,44.118481,-88.101704,0.0
54161,45.122213,-88.16241600000002,0.0
54162,44.66254,-88.270904,0.0
54165,44.51663,-88.322013,0.0
54166,44.778797,-88.63454899999998,1.0
54169,44.176686,-88.280739,0.0
54170,44.536096,-88.57693,0.0
54171,44.715231,-88.09647199999998,0.0
54173,44.639281,-88.030636,0.0
54174,45.036912,-88.42439300000002,0.0
54175,45.314602,-88.618326,0.0
54177,45.396619,-87.893793,0.0
54180,44.32572800000001,-88.175795,0.0
54201,44.624327,-87.49567900000002,0.0
54202,45.087307,-87.140063,0.0
54204,44.755492,-87.605295,0.0
54205,44.59620200000001,-87.632423,0.0
54207,44.08762700000001,-87.989005,0.0
54208,44.363565,-87.799595,0.0
54209,45.017946,-87.270394,0.0
54210,45.246247,-87.035915,0.0
54211,45.160359,-87.16636899999996,0.0
54212,45.109775,-87.209029,0.0
54213,44.695177,-87.528256,0.0
54214,44.197537,-87.713043,0.0
54216,44.438598,-87.569911,0.0
54217,44.551977,-87.720281,0.0
54220,44.101805,-87.72280500000002,0.0
54227,44.280774,-87.810786,0.0
54228,44.278161,-87.650284,0.0
54229,44.560061,-87.815517,0.0
54230,44.159839,-87.91504,0.0
54232,44.007345,-87.924787,0.0
54234,45.181963,-87.10151,0.0
54235,44.840884,-87.372795,1.0
54241,44.215871,-87.594706,1.0
54245,44.030924,-87.898061,0.0
54246,45.373209,-86.899374,0.0
54247,44.199973,-87.790095,0.0
54301,44.480778,-88.016063,2.0
54302,44.50765300000001,-87.976828,0.0
54303,44.538066,-88.048764,2.0
54304,44.49279,-88.067301,0.0
54307,44.47042800000001,-88.03663900000002,0.0
54311,44.480306,-87.892072,2.0
54313,44.583773,-88.115037,0.0
54401,44.963304,-89.704051,1.0
54403,45.018421999999994,-89.525216,1.0
54405,44.96753,-90.282268,0.0
54406,44.412217,-89.30493,0.0
54407,44.532182,-89.28179499999996,0.0
54408,45.025581,-89.32399699999998,0.0
54409,45.1222,-89.170828,1.0
54410,44.542287,-90.030459,0.0
54411,45.06256,-90.03341800000004,0.0
54412,44.663265,-89.97416,0.0
54413,44.27324,-90.130098,0.0
54414,44.959672999999995,-89.176857,0.0
54416,44.884118,-88.94842,0.0
54417,45.026967,-89.653285,0.0
54418,45.22063,-88.94025699999996,0.0
54420,44.610077000000004,-90.35068299999999,0.0
54421,44.895191,-90.288689,0.0
54422,44.985893,-90.45750100000001,0.0
54423,44.585282,-89.421676,0.0
54424,45.286659,-89.192153,0.0
54425,45.006838,-90.341197,0.0
54426,44.907469,-90.00979,0.0
54427,44.817219,-89.258344,0.0
54428,45.421166,-89.13571400000002,0.0
54430,45.147626,-88.873267,0.0
54433,45.202063,-90.791986,0.0
54435,45.360465999999995,-89.438199,0.0
54436,44.534622,-90.42712399999999,0.0
54437,44.777208,-90.629136,0.0
54440,44.81122,-89.383375,0.0
54441,44.64252000000001,-90.104884,0.0
54442,45.358854,-89.65898,0.0
54443,44.608922,-89.751725,0.0
54446,44.747785,-90.466411,0.0
54447,45.085986,-90.74723900000001,0.0
54448,44.933904999999996,-89.83167900000002,0.0
54449,44.63843,-90.208401,2.0
54450,45.004292,-89.04097,0.0
54451,45.19739000000001,-90.407651,2.0
54452,45.217729,-89.793643,1.0
54454,44.606715,-89.882882,0.0
54455,44.766821,-89.684474,0.0
54456,44.544396,-90.63278100000001,1.0
54457,44.214087,-89.900133,0.0
54458,44.49720900000001,-89.306325,0.0
54459,45.412581,-90.237356,0.0
54460,44.938751,-90.543261,0.0
54462,45.39200200000001,-89.00739300000002,0.0
54463,45.502567,-89.21910799999998,0.0
54465,45.383296,-88.891217,0.0
54466,44.379589,-90.306335,0.0
54467,44.413919,-89.538901,0.0
54469,44.345145,-89.874045,0.0
54470,45.286613,-90.141512,0.0
54471,44.930719,-89.424316,0.0
54473,44.650645000000004,-89.352368,0.0
54474,44.873714,-89.61975,0.0
54475,44.484665,-89.79306899999996,0.0
54476,44.889959999999995,-89.520725,1.0
54479,44.750611,-90.33198900000001,0.0
54480,45.05431,-90.269289,0.0
54481,44.510664,-89.638254,1.0
54482,44.54689000000001,-89.525593,0.0
54484,44.799824,-90.07859599999999,0.0
54485,45.410996999999995,-89.23116999999998,0.0
54486,44.717991,-89.04522800000002,0.0
54487,45.514195,-89.775405,1.0
54488,44.84039600000001,-90.333122,0.0
54489,44.460777,-90.003987,0.0
54490,45.343391,-90.39233399999999,0.0
54491,45.234365000000004,-88.754355,0.0
54493,44.69676,-90.81071999999999,0.0
54494,44.340837,-89.73491999999996,0.0
54495,44.378213,-89.96406,1.0
54498,45.035112,-90.62902199999999,0.0
54499,44.789831,-89.176405,0.0
54501,45.657616,-89.349236,1.0
54511,45.737522999999996,-88.823002,0.0
54512,46.091151,-89.659025,0.0
54513,45.578383,-90.141311,0.0
54514,46.041777,-90.473291,0.0
54515,45.512631,-90.491015,0.0
54517,46.145917,-90.930676,0.0
54519,46.050779999999996,-89.263108,0.0
54520,45.536654,-88.90379300000002,0.0
54521,45.936699,-89.29145,1.0
54524,45.832547999999996,-90.34703499999999,0.0
54525,46.423303000000004,-90.21995799999999,0.0
54526,45.529271,-90.85718,0.0
54527,46.125898,-90.68567900000001,0.0
54529,45.677710999999995,-89.667165,0.0
54530,45.533993,-90.74163399999999,0.0
54531,45.752824,-89.774651,0.0
54534,46.347714,-90.228091,0.0
54536,46.30577,-90.354628,0.0
54537,45.528805,-90.60345699999999,0.0
54538,45.970064,-89.911919,0.0
54539,45.81335,-89.56214,0.0
54540,46.154790999999996,-89.372738,0.0
54541,45.556501000000004,-88.619091,0.0
54542,45.920297,-88.71551,0.0
54545,46.136882,-89.830455,0.0
54546,46.299671999999994,-90.694721,0.0
54547,46.21135,-90.10613000000001,0.0
54548,45.865998,-89.83172900000002,0.0
54550,46.36179600000001,-90.276637,0.0
54552,45.939245,-90.31661,1.0
54554,46.047221,-89.067188,0.0
54555,45.705551,-90.404624,0.0
54556,45.535094,-90.297332,0.0
54557,46.211775,-89.747843,0.0
54558,45.925286,-89.499516,0.0
54559,46.495208,-90.49123,0.0
54560,46.03667700000001,-89.552305,0.0
54561,46.097549,-89.51339,0.0
54562,45.802654,-89.07934399999998,0.0
54563,45.460162,-90.970548,0.0
54564,45.604132,-89.96142900000002,0.0
54565,46.28482800000001,-90.465513,0.0
54566,45.420139,-88.601253,0.0
54568,45.95805,-89.65306899999999,1.0
54601,43.806197,-91.140529,2.0
54603,43.856761999999996,-91.241935,0.0
54610,44.365117,-91.831714,0.0
54611,44.447712,-90.95218,0.0
54612,44.249551000000004,-91.501347,0.0
54613,44.075585,-89.923744,0.0
54614,43.904933,-90.952867,0.0
54615,44.260458,-90.81329699999999,1.0
54616,44.30081,-91.22351,0.0
54618,43.963629,-90.285854,0.0
54619,43.757305,-90.774176,0.0
54621,43.656295,-91.080952,0.0
54622,44.273358,-91.773881,0.0
54623,43.732988,-91.006259,0.0
54624,43.461506,-91.131141,0.0
54625,44.133418,-91.525003,0.0
54626,43.219646000000004,-91.054037,0.0
54627,44.171387,-91.22698100000001,0.0
54628,43.372994,-91.026177,0.0
54629,44.174054,-91.63934,0.0
54630,44.122714,-91.372889,0.0
54631,43.285012,-90.830887,0.0
54632,43.568829,-91.14648199999999,0.0
54634,43.581742,-90.422353,1.0
54635,44.402904,-91.045552,0.0
54636,44.002965,-91.224012,0.0
54637,43.878545,-90.270235,0.0
54638,43.800046,-90.404193,0.0
54639,43.601953,-90.63779699999999,0.0
54641,44.270653,-90.330093,0.0
54642,44.152077,-91.044942,0.0
54643,44.18697,-90.63818,0.0
54644,44.036084,-91.063408,0.0
54645,43.321145,-90.932642,0.0
54646,44.113755,-90.098056,0.0
54648,43.829433,-90.652586,0.0
54650,43.910343,-91.22702199999999,0.0
54651,43.723631,-90.573137,0.0
54652,43.460478,-90.762275,0.0
54653,43.816086,-90.901434,0.0
54654,43.26965300000001,-90.96401800000001,0.0
54655,43.371015,-90.759096,0.0
54656,43.990087,-90.80319,1.0
54657,43.188044,-90.895886,0.0
54658,43.68213,-91.16809,0.0
54659,44.29907100000001,-91.114785,0.0
54660,43.982544,-90.494405,2.0
54661,44.057603,-91.467828,0.0
54664,43.48833,-90.642904,0.0
54665,43.531971999999996,-90.92869,1.0
54666,44.170133,-90.449668,0.0
54667,43.663803,-90.859989,0.0
54669,43.911245,-91.083899,0.0
54670,43.837369,-90.485849,0.0
54701,44.751984,-91.51499799999999,1.0
54703,44.834610999999995,-91.520448,1.0
54720,44.804142,-91.43575200000001,1.0
54721,44.633744,-92.08273100000001,0.0
54722,44.711812,-91.096003,0.0
54723,44.610579,-92.419425,0.0
54724,45.105047,-91.48648,1.0
54725,45.073212,-91.99095600000001,0.0
54726,44.937235,-91.025904,0.0
54727,44.95395300000001,-91.15910600000001,0.0
54728,45.308101,-91.637835,0.0
54729,44.945626000000004,-91.392954,1.0
54730,45.01891,-91.719575,0.0
54731,45.349837,-91.090398,0.0
54732,45.144614000000004,-91.17049200000001,0.0
54733,45.278659999999995,-91.85018199999999,0.0
54734,45.098741,-92.12575600000001,0.0
54736,44.598579,-91.90649599999999,1.0
54737,44.718395,-91.981576,0.0
54738,44.588229,-91.488743,0.0
54739,44.859764,-91.701174,0.0
54740,44.751437,-92.16680699999999,0.0
54741,44.620349,-90.974612,0.0
54742,44.766442,-91.267012,0.0
54745,45.251132,-91.123401,0.0
54746,44.553241,-90.88005600000001,0.0
54747,44.401401,-91.51210999999999,0.0
54748,45.075083,-91.26302,0.0
54749,44.948045,-92.107164,0.0
54750,44.613789000000004,-92.294549,0.0
54751,44.85067,-91.931558,1.0
54754,44.427159,-90.753321,0.0
54755,44.575768,-91.681302,0.0
54756,44.468071,-91.939604,0.0
54757,45.237196999999995,-91.522349,0.0
54758,44.557943,-91.216523,1.0
54759,44.489082,-92.12926,0.0
54760,44.424046999999995,-91.206361,0.0
54761,44.623256,-92.17833,0.0
54762,45.246203,-91.993154,0.0
54763,45.179864,-91.881737,0.0
54765,45.169133,-91.68559,0.0
54766,45.340713,-90.858047,0.0
54767,44.823834999999995,-92.26799799999999,0.0
54768,44.95709,-90.929805,1.0
54769,44.528228999999996,-92.239712,0.0
54770,44.548564,-91.371914,0.0
54771,44.93696,-90.812536,0.0
54772,45.100596,-91.88170699999999,0.0
54773,44.389993,-91.296378,1.0
54801,45.878861,-91.942767,1.0
54805,45.412053,-92.02341700000001,0.0
54806,46.552396,-90.870143,1.0
54810,45.457085,-92.374415,0.0
54812,45.39252800000001,-91.88251600000001,1.0
54813,45.652939,-92.044813,0.0
54814,46.863246000000004,-90.901161,0.0
54817,45.669726000000004,-91.546559,0.0
54819,45.486919,-91.305291,0.0
54820,46.572526,-91.565044,0.0
54821,46.216959,-91.166168,0.0
54822,45.400937,-91.694413,0.0
54824,45.484715,-92.539887,0.0
54826,45.495241,-92.159669,0.0
54827,46.788281,-91.09674100000001,0.0
54828,45.840986,-91.294248,0.0
54829,45.56665,-92.04724300000001,1.0
54830,46.106014,-92.22568299999999,0.0
54832,46.319287,-91.343441,0.0
54835,45.691601,-91.247086,0.0
54836,46.454438,-92.195041,0.0
54837,45.674284,-92.357709,0.0
54838,46.258711,-91.818892,0.0
54839,46.361577000000004,-91.13998199999999,0.0
54840,45.751262,-92.69238299999999,1.0
54841,45.606667,-91.778611,0.0
54842,46.505367,-91.854667,0.0
54843,46.023604,-91.293027,1.0
54844,46.80478400000001,-91.233188,0.0
54845,45.797327,-92.193787,0.0
54846,46.378316,-90.720238,0.0
54847,46.579326,-91.39985,0.0
54848,45.516039,-91.103822,1.0
54849,46.481184999999996,-91.72568199999999,0.0
54850,46.940645,-90.57083,0.0
54853,45.568137,-92.450171,0.0
54854,46.650264,-91.666996,0.0
54855,46.378032,-90.831029,0.0
54856,46.442747,-91.12930899999999,0.0
54857,45.596234,-91.605637,0.0
54858,45.519382,-92.457844,0.0
54859,46.123003000000004,-91.803653,0.0
54861,46.614971000000004,-90.656678,0.0
54862,45.778701,-91.142381,0.0
54864,46.613354,-91.790631,0.0
54865,46.739717,-91.37499100000001,0.0
54867,45.821698,-91.203122,0.0
54868,45.525662,-91.707548,1.0
54870,45.709205,-91.77531,0.0
54871,45.749634,-92.002023,1.0
54872,45.77707,-92.401715,0.0
54873,46.339278,-91.697041,0.0
54874,46.565542,-91.942807,0.0
54875,45.965643,-91.692217,0.0
54876,45.836042,-91.49351300000001,0.0
54880,46.590874,-92.12831,1.0
54888,45.974818,-91.866955,0.0
54889,45.415113,-92.170107,0.0
54891,46.69959,-90.964839,0.0
54893,45.878675,-92.325953,0.0
54895,45.449432,-91.46076,0.0
54896,45.817173,-90.881747,0.0
54901,44.062759,-88.53577299999998,0.0
54902,43.946895,-88.540285,0.0
54904,44.0234,-88.623839,2.0
54909,44.280703,-89.367441,0.0
54911,44.281533,-88.381003,1.0
54913,44.335996,-88.39997,0.0
54914,44.280839,-88.452033,0.0
54915,44.243351000000004,-88.35590400000002,1.0
54921,44.29522,-89.559173,0.0
54922,44.544821,-88.76214,0.0
54923,43.997757,-88.966832,1.0
54927,44.10312800000001,-88.65436899999996,0.0
54928,44.746497999999995,-88.874634,0.0
54929,44.636590999999996,-88.739379,0.0
54930,44.032633000000004,-89.55485300000002,0.0
54931,44.274505,-88.679132,0.0
54932,43.831996999999994,-88.59095,0.0
54933,44.670474,-88.703194,0.0
54934,44.002969,-88.839265,0.0
54935,43.77366,-88.436782,2.0
54937,43.79205,-88.390935,0.0
54940,44.22037,-88.842561,0.0
54941,43.844703,-88.992882,0.0
54942,44.294108,-88.54736199999998,0.0
54943,44.132814,-89.59040999999998,0.0
54944,44.324687,-88.62695699999998,0.0
54945,44.568659999999994,-89.136883,0.0
54946,44.336605,-89.1444,0.0
54947,44.203594,-88.69874899999998,0.0
54948,44.780628,-88.872845,0.0
54949,44.483988000000004,-88.915485,0.0
54950,44.657207,-88.918098,0.0
54952,44.20104,-88.329484,0.0
54956,44.182337,-88.527574,2.0
54960,43.94190800000001,-89.21906700000002,0.0
54961,44.410185,-88.761656,1.0
54962,44.486188,-89.030971,0.0
54963,44.044194,-88.77909,0.0
54964,43.921644,-88.717019,0.0
54965,44.167972999999996,-89.043887,0.0
54966,44.210019,-89.504888,0.0
54967,44.12674000000001,-88.975792,0.0
54968,43.847027000000004,-89.135933,0.0
54970,44.072751000000004,-89.098184,0.0
54971,43.857164000000004,-88.828882,2.0
54974,43.787591,-88.663488,0.0
54977,44.461176,-89.171211,0.0
54979,43.872510999999996,-88.536374,0.0
54980,43.983584,-88.767287,0.0
54981,44.322663,-89.131504,1.0
54982,44.072748,-89.290882,0.0
54983,44.319336,-88.933068,0.0
54984,44.190566,-89.223457,1.0
54985,44.075066,-88.518469,1.0
54986,44.123302,-88.74990600000002,0.0
55001,44.898776,-92.819108,0.0
55003,45.011625,-92.779163,0.0
55005,45.396107,-93.218464,0.0
55006,45.738265999999996,-93.198939,0.0
55007,45.971303999999996,-93.11782,0.0
55008,45.569486,-93.276659,1.0
55009,44.483872999999996,-92.865156,2.0
55011,45.340740000000004,-93.253313,0.0
55012,45.437981,-92.788354,0.0
55013,45.33847100000001,-92.905419,0.0
55014,45.161826,-93.127997,0.0
55016,44.817690999999996,-92.93462199999999,0.0
55017,45.67230900000001,-93.436364,0.0
55018,44.423972,-92.996175,0.0
55019,44.419113,-93.248224,0.0
55020,44.575540000000004,-93.37356899999999,0.0
55021,44.299725,-93.277222,1.0
55024,44.627131,-93.125137,0.0
55025,45.263234000000004,-93.022024,0.0
55026,44.535111,-92.346008,0.0
55027,44.406368,-92.60945699999999,0.0
55029,45.638337,-93.198359,0.0
55030,45.839093,-93.089519,0.0
55031,44.612517,-92.962163,0.0
55032,45.586267,-92.988,0.0
55033,44.713918,-92.864469,1.0
55036,45.871246,-93.119564,0.0
55037,46.038859,-92.785172,0.0
55038,45.174163,-92.980823,0.0
55040,45.466134999999994,-93.280188,0.0
55041,44.394193,-92.320188,1.0
55042,44.987819,-92.9095,0.0
55043,44.940578,-92.768835,0.0
55044,44.64214000000001,-93.27642800000001,0.0
55045,45.395323,-92.835009,0.0
55046,44.44178400000001,-93.424674,0.0
55047,45.200429,-92.820729,0.0
55049,44.176279,-93.230762,0.0
55051,45.928892,-93.303115,1.0
55052,44.231018,-93.443659,0.0
55053,44.346571000000004,-93.061338,0.0
55054,44.570166,-93.350454,0.0
55055,44.874462,-92.998712,0.0
55056,45.508583,-92.953884,0.0
55057,44.470457,-93.176125,1.0
55060,44.059126,-93.22348199999999,1.0
55063,45.838574,-92.902898,1.0
55065,44.550758,-93.024955,0.0
55066,44.511925,-92.539132,1.0
55068,44.735516,-93.06277299999999,0.0
55069,45.693989,-92.964465,0.0
55070,45.410032,-93.386985,0.0
55071,44.821511,-92.998235,0.0
55072,46.098193,-92.528531,1.0
55073,45.272533,-92.814871,0.0
55074,45.387778999999995,-92.72003199999999,0.0
55075,44.888027,-93.040497,0.0
55076,44.836065999999995,-93.032174,0.0
55077,44.819410999999995,-93.06781,0.0
55079,45.419467,-93.035393,0.0
55080,45.66642,-93.222225,0.0
55082,45.073127,-92.839768,1.0
55084,45.462590999999996,-92.716225,0.0
55085,44.669775,-92.963432,0.0
55087,44.248538,-93.394902,0.0
55088,44.523586,-93.383455,0.0
55089,44.583779,-92.71641600000001,0.0
55090,45.053332,-92.957536,0.0
55092,45.334125,-93.099816,1.0
55101,44.951483,-93.090649,2.0
55102,44.931901,-93.121291,2.0
55103,44.964258,-93.12262700000001,1.0
55104,44.953894,-93.164446,0.0
55105,44.93718,-93.168279,0.0
55106,44.963547,-93.049522,0.0
55107,44.93107,-93.079172,0.0
55108,44.982507,-93.174891,0.0
55109,45.014551000000004,-93.02553499999999,1.0
55110,45.089912,-93.005988,0.0
55111,44.878414,-93.19639000000001,0.0
55112,45.081866,-93.190493,0.0
55113,45.012196,-93.151186,0.0
55114,44.96669,-93.195072,0.0
55115,45.067903,-92.953441,0.0
55116,44.910719,-93.16958100000001,0.0
55117,45.003562,-93.09128,0.0
55118,44.894315,-93.10094699999999,0.0
55119,44.937421,-93.007402,0.0
55120,44.87498400000001,-93.15209300000001,0.0
55121,44.846540999999995,-93.154935,0.0
55122,44.80681,-93.201497,0.0
55123,44.808933,-93.138449,0.0
55124,44.739461999999996,-93.193842,0.0
55125,44.918031,-92.938277,1.0
55126,45.08445,-93.132817,0.0
55127,45.083907,-93.08023299999999,0.0
55128,44.987546,-92.963553,0.0
55129,44.883474,-92.892768,0.0
55130,44.973302000000004,-93.08241,0.0
55150,44.88664,-93.16542199999999,0.0
55155,44.956026,-93.08268000000001,0.0
55301,45.248559,-93.65982,0.0
55302,45.246528999999995,-94.117135,0.0
55303,45.288298,-93.431102,0.0
55304,45.247605,-93.275036,0.0
55305,44.956374,-93.42799699999999,0.0
55306,44.730944,-93.291381,0.0
55307,44.599706,-94.111216,1.0
55308,45.441395,-93.832031,0.0
55309,45.37772800000001,-93.744336,0.0
55310,44.759116,-94.880759,0.0
55311,45.106403,-93.497029,0.0
55312,44.706340000000004,-94.35129,0.0
55313,45.174664,-93.851455,1.0
55314,44.77902,-94.589725,0.0
55315,44.721096,-93.688973,0.0
55316,45.172932,-93.386829,0.0
55317,44.858703999999996,-93.550209,0.0
55318,44.810784999999996,-93.636248,0.0
55319,45.475266,-93.94385600000001,0.0
55320,45.396330999999996,-94.086052,0.0
55321,45.087589,-94.193155,0.0
55322,44.771879,-93.787131,0.0
55324,45.052586,-94.418194,0.0
55325,45.084951000000004,-94.31701600000001,0.0
55327,45.195735,-93.475802,0.0
55328,45.031875,-93.81195100000001,0.0
55329,45.304542,-94.558937,0.0
55330,45.334168,-93.568216,0.0
55331,44.895664000000004,-93.607649,0.0
55332,44.520437,-94.699538,0.0
55333,44.562955,-94.86063100000001,0.0
55334,44.535651,-94.188415,0.0
55335,44.53109,-94.553138,0.0
55336,44.777225,-94.19856300000001,1.0
55337,44.778472,-93.272269,1.0
55338,44.669519,-93.99577099999999,0.0
55339,44.723427,-93.956959,0.0
55340,45.078263,-93.572118,0.0
55341,45.157755,-93.66275,0.0
55342,44.742925,-94.739028,0.0
55343,44.914372,-93.41625400000001,0.0
55344,44.863838,-93.430008,0.0
55345,44.915442,-93.48443,0.0
55346,44.880805,-93.482008,0.0
55347,44.827985999999996,-93.46238199999999,0.0
55349,45.058647,-94.074539,0.0
55350,44.900627,-94.391367,1.0
55352,44.651475,-93.592608,0.0
55353,45.329096,-94.324626,0.0
55354,44.880438,-94.061414,0.0
55355,45.099092999999996,-94.54130699999999,1.0
55356,44.994245,-93.58962,0.0
55357,45.103722,-93.67421800000001,0.0
55358,45.253054999999996,-93.99152600000001,0.0
55359,45.007346999999996,-93.692613,0.0
55360,44.91596,-93.91964499999999,0.0
55362,45.292082,-93.838711,1.0
55363,45.037192,-93.91832,0.0
55364,44.936992,-93.67779499999999,0.0
55366,44.672626,-94.232341,0.0
55367,44.895142,-93.975752,0.0
55368,44.740063,-93.89974699999999,0.0
55369,45.12745,-93.44539499999999,1.0
55370,44.77718,-94.036783,0.0
55371,45.578639,-93.592062,1.0
55372,44.682387,-93.413588,0.0
55373,45.088621,-93.721142,0.0
55374,45.175546999999995,-93.575532,0.0
55375,44.908107,-93.721563,0.0
55376,45.211249,-93.687899,0.0
55378,44.757298999999996,-93.36697099999999,0.0
55379,44.753976,-93.514608,1.0
55381,44.930963,-94.199979,0.0
55382,45.30042,-94.19909200000001,0.0
55384,44.937621,-93.635153,0.0
