Pov Group,Pov Pct
White,85.03649635036497
White,94.64285714285714
White,87.85249457700651
White,90.54441260744986
White,96.33699633699634
White,59.60912052117264
White,91.57608695652173
White,70.07223942208462
White,97.2972972972973
White,100.0
White,98.0295566502463
White,75.87641117052881
His,55.26881720430108
White,71.42857142857143
White,100.0
White,87.5558867362146
White,98.18181818181819
White,98.64864864864865
White,87.1313672922252
White,55.895196506550214
White,66.52242328874902
White,94.6360153256705
White,56.466069142125484
White,80.21505376344086
White,100.0
White,100.0
White,95.56213017751479
White,75.06544502617801
White,64.83080513418903
White,74.97543859649123
White,53.810097763492706
White,84.6112600536193
White,69.13985554826002
White,79.80392156862746
White,58.9264027204275
White,57.67435830956702
White,60.0
White,79.8507462686567
White,51.186440677966104
White,60.92891626435824
Other,
White,81.06995884773663
White,87.51773049645391
White,77.97619047619048
White,65.53106212424849
White,100.0
White,70.65217391304348
White,88.70967741935483
White,98.24922760041194
Other,
White,75.0
White,100.0
White,98.1029810298103
White,82.46364414029085
White,65.56221360592176
White,51.50214592274678
White,84.15841584158416
White,64.5899554990464
White,76.86189443239336
White,100.0
White,80.63583815028902
White,62.03208556149733
White,100.0
White,63.98601398601399
White,76.0655737704918
White,61.179698216735254
White,78.05243445692884
White,68.75
White,91.7075831969449
White,73.27690447400241
White,85.31518624641834
White,100.0
White,80.64593878042902
White,73.50682593856655
White,100.0
White,82.18390804597702
White,81.35048231511254
His,91.22176591375771
His,88.48839669887847
His,76.10458381598544
White,62.97154899894626
White,80.24523160762944
White,56.460296096904436
Other,46.78733031674208
White,54.06010230179028
Other,54.839780840112894
White,100.0
White,87.8238341968912
White,88.73239436619718
White,97.265625
White,73.27707454289732
White,96.81753889674681
White,79.2418772563177
White,74.4752308984047
White,78.7661406025825
White,99.71056439942113
White,70.86720867208672
White,57.1753986332574
Other,53.675748101831175
White,63.055254604550385
Other,53.007712082262216
White,93.09961046188091
White,95.88313413014609
White,100.0
White,93.4959349593496
White,93.28037073816617
White,100.0
White,72.72727272727273
White,86.6554054054054
White,100.0
White,93.5103244837758
White,91.66666666666666
White,90.18143009605123
White,80.3088803088803
White,97.82016348773843
White,94.25403225806451
White,90.9090909090909
White,95.20123839009288
White,100.0
White,90.31476997578693
White,72.00518022879344
White,91.87817258883248
White,99.66887417218543
White,54.75298126064736
White,59.589041095890416
White,96.996996996997
White,100.0
White,99.375
White,96.82539682539682
White,72.43589743589743
White,100.0
White,74.7431506849315
White,100.0
White,56.03448275862068
White,96.3785046728972
White,91.76356589147287
White,97.30983302411875
White,93.14516129032258
Other,
White,82.41134751773049
White,81.23620309050773
White,100.0
White,87.68844221105527
White,97.06422018348624
White,96.8503937007874
White,91.98813056379822
White,72.39605657951135
White,80.3339517625232
White,80.08213552361396
Other,
White,80.08039303260384
White,100.0
White,99.19028340080972
White,98.62306368330465
White,72.5
White,72.89156626506023
White,84.39024390243902
Other,76.08695652173913
White,89.46772366930918
White,64.97382198952879
White,56.13653995345229
White,56.908023483365945
Other,42.85493110388605
Black,52.843993391550626
White,41.9753086419753
Black,58.64583333333333
Other,40.467812047195196
Black,64.35440201661842
Other,51.07980255039078
Black,79.99638923993501
White,52.45667037684847
His,65.43413667877186
Other,36.85368536853686
White,43.48075818495118
White,53.80830124090714
White,85.81395348837209
White,61.19733924611973
White,63.67170626349892
Black,42.2591566635888
White,70.63253012048193
White,51.340206185567006
Black,40.39408866995074
White,52.41619503700478
Other,57.068062827225134
White,72.33601244490536
White,62.70576131687243
White,48.360893530606326
White,42.59493670886076
White,55.73922447087904
His,72.03149199793495
White,80.98308796690596
White,79.94791666666666
White,76.22853256248938
White,58.01282051282052
White,63.35413929040736
Other,54.21618562535371
White,46.637335009428035
White,89.47927736450585
White,63.15261044176707
White,68.02816901408451
White,62.89370078740157
White,87.3269435569755
White,83.71951219512195
White,69.20052424639582
White,84.29951690821255
White,93.38842975206612
No_Pop,0.0
White,86.48648648648648
White,58.40353833192923
Black,50.69422530766804
White,42.07996504260433
White,61.702127659574465
White,82.34984193888305
White,95.37712895377129
White,98.98477157360406
White,96.82242990654206
White,92.6923076923077
White,100.0
White,95.60723514211887
White,84.42460317460318
White,86.81652490886998
White,83.81742738589212
White,96.32034632034632
White,69.21296296296296
White,61.29032258064516
White,84.91686460807601
White,85.73692551505546
White,97.14656290531777
Other,
White,95.07042253521126
Black,53.147797892461504
White,86.34920634920636
White,89.77900552486187
White,66.03174603174602
White,76.50602409638554
White,79.11504424778761
White,66.11940298507463
White,60.2760736196319
White,68.3345597252882
White,49.37062937062937
White,70.11070110701108
White,61.904761904761905
Other,
White,68.83116883116884
White,63.60116166505324
White,76.62650602409639
Other,41.43763213530656
White,90.0
Other,70.99236641221374
White,78.64077669902912
White,69.83758700696056
White,81.17106773823191
White,96.8
White,88.8731396172927
White,73.74798061389338
White,79.28496319663512
White,55.96816976127321
White,75.67567567567568
White,58.43373493975904
White,78.97350993377484
White,78.00586510263929
Black,41.351351351351354
White,93.24975891996142
White,76.82926829268293
White,69.44444444444444
White,78.95065584009994
White,99.8076923076923
White,100.0
White,100.0
White,86.01973684210526
White,100.0
White,100.0
Other,
White,67.53022452504318
White,93.33333333333333
White,94.7460595446585
Other,66.66666666666667
White,83.75
White,100.0
White,100.0
White,90.68825910931174
Other,51.06382978723404
White,95.57291666666666
White,85.47058823529412
White,100.0
White,60.36363636363637
Other,
White,64.80263157894737
White,99.822695035461
White,97.47572815533981
White,98.38709677419355
White,79.520697167756
White,100.0
Other,
White,97.16713881019831
White,100.0
White,100.0
White,78.54545454545455
Other,
White,100.0
White,97.94117647058823
White,100.0
Other,
White,87.83783783783784
White,75.6951596292482
White,100.0
Other,
White,100.0
White,97.4921630094044
White,96.28378378378379
White,82.22748815165876
White,83.33333333333334
White,70.23809523809523
Other,
White,83.7696335078534
White,100.0
White,88.67403314917127
White,86.0
Other,
White,100.0
White,100.0
Other,
White,81.68316831683168
White,98.69281045751634
White,85.71428571428571
White,84.45156858255095
White,100.0
White,98.77300613496932
White,98.15950920245399
White,84.48275862068965
White,79.06832298136646
White,79.92242334687847
White,77.89886660854403
White,61.25696101829753
White,70.48669383840806
White,100.0
White,97.4036850921273
White,63.56877323420075
White,100.0
White,54.79410577311263
White,99.78902953586498
White,65.36852269069843
White,83.18896374719282
White,48.41676985671325
White,89.77272727272727
White,90.18912529550828
White,74.90542244640605
White,100.0
White,100.0
White,100.0
White,90.58704453441295
White,80.73022312373224
White,100.0
White,82.62711864406779
White,95.04950495049505
White,97.88092835519677
White,99.57081545064378
White,78.66405307599518
White,93.88379204892966
Other,
White,100.0
White,100.0
White,85.75498575498575
White,76.11940298507463
White,56.557377049180324
White,81.31286394917946
White,100.0
White,92.08633093525181
White,91.00817438692098
Other,
White,99.36548223350253
White,88.40579710144928
White,91.25799573560768
White,79.8507462686567
White,100.0
White,100.0
White,96.96969696969697
White,96.72131147540983
White,96.66666666666667
White,98.71794871794873
White,100.0
White,100.0
White,100.0
Other,
White,98.46547314578005
White,98.07407407407408
White,74.73684210526315
White,65.22935779816514
Other,
White,67.41721854304636
White,70.89725708972571
White,99.65694682675816
White,100.0
White,95.04337050805452
White,52.458033573141485
White,80.92105263157895
His,74.33095803642122
White,84.688995215311
White,87.35549132947978
White,89.04382470119522
Other,
White,100.0
White,99.41690962099126
Other,
White,100.0
White,99.68321013727561
White,75.9493670886076
White,76.85185185185185
White,95.94293357111012
White,96.02076124567473
White,90.63071297989032
White,87.32581287325813
White,89.83675618746709
White,86.82207421503331
White,95.54455445544554
White,90.95061996954536
White,100.0
White,77.68227622999407
White,99.76303317535546
White,100.0
White,54.346930366707866
White,54.473447344734474
His,58.3786042624321
White,58.71084065810233
His,63.77772420443587
White,51.283540480892086
His,62.89196220731207
White,73.30641543292955
White,78.9732770745429
Other,
White,53.835653835653844
White,67.55142667551426
White,84.66386554621849
White,97.04016913319239
White,91.28934885726606
White,67.47289407839867
White,64.26592797783933
White,74.38271604938271
White,100.0
White,100.0
White,100.0
White,94.67213114754098
White,100.0
White,97.45958429561202
White,72.60981912144703
White,95.0
White,90.0
White,97.88484136310224
White,100.0
White,95.96774193548387
White,92.76315789473685
White,94.9685534591195
White,93.04577464788733
White,100.0
White,96.67721518987342
White,89.86083499005964
White,92.46575342465754
White,96.34146341463415
White,76.99131064446053
White,89.31068931068931
White,92.20125786163523
White,88.48955803788246
White,100.0
White,100.0
White,89.40677966101694
White,100.0
White,88.94658753709199
White,96.62921348314607
White,100.0
White,99.40476190476191
White,81.98874296435272
White,74.0979381443299
White,82.50855188141392
White,77.08333333333334
White,72.72727272727273
White,98.93048128342245
White,88.77005347593582
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,93.01919720767889
White,98.89502762430939
White,99.37106918238993
White,100.0
White,96.34146341463415
White,100.0
White,73.22834645669292
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,94.28571428571428
White,94.73684210526315
White,100.0
Other,
White,100.0
White,100.0
White,100.0
White,100.0
White,96.79144385026738
White,91.37931034482759
White,96.39573372563443
White,98.7410071942446
White,100.0
White,88.61892583120205
White,77.66497461928934
White,100.0
White,89.79591836734694
White,86.35014836795251
White,100.0
White,100.0
White,100.0
White,97.84946236559139
White,84.93150684931507
White,89.22610015174507
White,95.82985821517931
White,96.61538461538461
White,100.0
White,100.0
White,100.0
White,92.7536231884058
White,87.81302170283807
White,95.95141700404858
White,98.22485207100591
White,72.3076923076923
White,70.27777777777777
White,100.0
White,74.4186046511628
White,100.0
White,100.0
White,100.0
Other,
White,100.0
White,88.69882220975883
White,92.5925925925926
White,79.83870967741935
White,90.34810126582279
White,93.17473803455113
White,93.83116883116884
Other,
White,100.0
White,100.0
White,97.11538461538461
White,100.0
White,85.13089005235602
White,100.0
White,75.0
White,100.0
White,100.0
White,100.0
White,99.23469387755102
White,100.0
White,100.0
White,100.0
White,92.3076923076923
White,72.95285359801488
White,100.0
White,100.0
White,84.58149779735683
Other,
White,100.0
White,93.96170839469808
White,96.99570815450643
White,95.57260920897285
White,70.1195219123506
White,76.19047619047619
White,99.41747572815534
White,96.36363636363636
White,100.0
White,100.0
White,100.0
White,100.0
White,97.63513513513513
White,98.10126582278481
White,100.0
White,100.0
White,97.47899159663865
White,85.94594594594595
White,100.0
White,98.27586206896551
White,100.0
White,92.93478260869566
White,100.0
White,100.0
White,98.82005899705014
White,100.0
White,100.0
White,80.0
White,70.9090909090909
White,90.0
White,95.32710280373831
White,97.21189591078067
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,84.84848484848484
White,81.25
White,100.0
White,72.91666666666666
White,100.0
White,91.61849710982659
White,100.0
Other,
White,89.28571428571429
White,90.6614785992218
White,100.0
White,100.0
White,97.67441860465115
White,82.35294117647058
White,77.27272727272727
White,100.0
White,79.66101694915254
White,99.822695035461
White,88.62491000719942
White,100.0
White,100.0
White,100.0
White,94.5945945945946
White,86.8421052631579
White,100.0
White,100.0
White,100.0
White,90.14084507042254
White,99.27007299270073
White,88.12816188870151
White,100.0
White,94.40116845180137
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,87.53369272237197
White,100.0
White,96.23655913978494
White,95.29411764705881
White,100.0
White,93.29073482428115
White,100.0
White,96.89655172413794
White,98.97843359818388
White,93.51851851851852
White,100.0
White,100.0
Other,
White,100.0
White,93.39622641509435
White,100.0
White,99.72826086956522
White,100.0
White,100.0
White,60.0
White,94.66666666666667
White,74.07407407407408
White,83.21536905965623
White,91.75257731958763
White,93.94904458598727
White,98.85057471264368
White,77.66497461928934
White,100.0
White,100.0
White,93.5126582278481
White,100.0
White,100.0
White,100.0
Other,
White,97.36842105263158
White,96.5
White,88.97560975609757
White,100.0
White,76.96170747018205
White,100.0
Other,
White,99.05660377358491
White,92.85714285714286
White,100.0
White,89.28571428571429
White,100.0
White,100.0
White,92.39332096474953
White,98.69281045751634
White,100.0
White,99.6415770609319
Other,
White,83.73015873015873
White,100.0
White,86.5530303030303
White,100.0
Other,
White,100.0
White,76.62337662337663
White,98.33333333333333
White,100.0
White,92.710331597698
White,100.0
White,93.36734693877551
White,100.0
White,100.0
White,94.81865284974094
White,77.75862068965517
White,100.0
No_Pop,0.0
White,100.0
White,67.7536231884058
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,91.06382978723404
White,98.01587301587301
White,86.9172932330827
White,96.87203791469194
White,94.57831325301204
White,96.81274900398407
White,100.0
White,90.5857740585774
White,82.41758241758241
White,89.05109489051095
White,100.0
White,100.0
White,100.0
White,95.41984732824427
White,99.8019801980198
Other,54.36893203883495
Other,
White,100.0
White,98.38022165387895
White,100.0
White,90.23041474654377
White,100.0
White,91.21621621621621
White,100.0
White,96.84684684684684
White,91.51450053705693
White,93.841442667574
White,75.53832902670112
White,91.12903225806451
White,94.79865771812081
White,91.87418086500655
White,99.84326018808778
White,98.9247311827957
White,91.48936170212765
White,100.0
White,98.26086956521739
White,100.0
White,90.69767441860465
White,81.67045823854404
White,100.0
White,100.0
White,97.03389830508475
White,99.27536231884058
White,68.45401174168298
White,69.13475177304964
White,63.52598348712968
White,85.26011560693641
White,89.490538573508
White,78.28571428571428
White,96.29629629629629
Other,
White,100.0
White,82.10907067334446
White,100.0
White,100.0
White,92.77566539923954
White,99.18032786885246
White,98.14814814814815
White,83.74233128834356
White,98.2089552238806
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,98.25918762088975
White,100.0
White,47.41935483870968
White,100.0
White,75.0507614213198
White,84.82972136222911
White,92.24806201550388
White,94.48529411764706
White,100.0
White,100.0
White,89.74358974358975
White,91.27686472819217
White,96.26865671641791
White,96.7930029154519
White,93.5251798561151
White,100.0
White,91.41914191419141
White,100.0
White,100.0
White,98.54510184287099
White,92.58957654723126
No_Pop,0.0
White,93.86281588447653
White,95.34883720930233
White,89.25501432664757
White,98.28269484808455
White,91.40698772426818
White,93.10344827586206
White,100.0
White,100.0
Other,
White,87.15277777777779
White,95.71428571428572
White,100.0
White,94.90196078431372
White,86.84531059683313
White,89.31674101901855
White,95.23809523809523
Other,
White,86.65511265164645
White,98.41082989994115
White,100.0
White,94.66192170818505
White,100.0
White,100.0
White,100.0
White,97.60956175298804
White,91.80327868852459
White,99.2248062015504
White,100.0
White,91.78082191780823
White,97.95918367346938
White,86.09958506224066
White,100.0
White,100.0
White,100.0
White,92.14092140921409
White,92.22429087723141
White,91.35802469135803
White,100.0
White,100.0
White,81.14754098360656
White,86.85782556750299
White,100.0
White,99.0909090909091
White,100.0
White,97.5609756097561
White,100.0
White,94.73684210526315
White,96.13733905579399
White,100.0
White,100.0
White,100.0
White,97.33333333333334
White,89.92443324937027
White,99.41348973607037
White,76.4179104477612
White,92.10526315789474
Other,
White,88.62559241706161
White,100.0
White,97.5609756097561
White,81.30511463844798
Other,
White,86.63194444444444
White,98.98477157360406
White,91.80790960451978
White,91.83673469387756
White,97.63313609467455
White,100.0
White,87.5
White,100.0
White,75.69444444444444
White,100.0
White,100.0
White,88.32116788321169
White,93.57798165137615
White,100.0
White,100.0
White,97.23374827109267
White,100.0
White,84.17591450883683
Other,
White,95.45454545454545
White,98.42105263157895
White,94.74418604651163
White,100.0
White,98.95833333333334
White,98.91891891891892
White,100.0
White,96.7741935483871
White,97.26027397260275
White,100.0
White,95.02262443438913
White,97.32142857142857
Other,
White,100.0
White,100.0
White,97.05882352941177
White,100.0
White,100.0
White,99.22178988326849
White,97.84946236559139
White,94.36241610738256
White,100.0
White,100.0
White,99.11111111111111
White,100.0
Other,
White,98.89705882352942
White,100.0
White,100.0
White,100.0
White,100.0
White,92.5531914893617
White,100.0
White,100.0
White,100.0
White,100.0
White,98.61111111111111
White,97.27891156462584
White,100.0
White,100.0
No_Pop,0.0
Other,
White,97.73399014778326
White,100.0
White,100.0
Other,
White,100.0
White,97.34151329243353
White,97.61904761904762
White,92.11488250652742
White,93.63636363636364
White,99.25373134328358
White,82.89902280130293
White,88.0
White,57.407407407407405
Other,
White,97.2451790633609
White,92.3076923076923
White,100.0
White,99.51140065146579
White,97.26962457337885
White,79.86111111111111
White,54.54545454545454
White,100.0
White,90.72164948453609
White,96.5034965034965
White,97.40259740259741
White,100.0
White,99.15254237288136
White,99.65277777777779
White,90.47619047619048
White,100.0
White,100.0
White,96.52509652509652
White,100.0
White,100.0
No_Pop,0.0
White,100.0
White,100.0
White,96.29629629629629
White,96.37305699481865
White,100.0
White,95.15669515669516
White,95.58823529411765
White,96.2756052141527
White,100.0
White,97.77777777777777
White,97.5609756097561
White,100.0
White,100.0
White,83.87096774193549
White,96.71052631578947
Other,69.91150442477876
Other,63.36477987421384
White,100.0
White,100.0
White,100.0
White,100.0
White,100.0
White,98.49246231155779
White,94.11764705882352
White,87.36842105263159
White,91.47286821705426
White,100.0
White,100.0
White,80.60606060606061
White,100.0
White,100.0
White,66.66666666666666
White,98.93617021276596
White,94.01709401709401
White,81.7545748116254
White,100.0
White,100.0
White,94.82758620689656
White,97.77777777777777
White,83.1765356945213
White,100.0
White,83.24324324324324
No_Pop,0.0
White,100.0
White,88.19095477386935
White,86.95652173913044
White,100.0
White,99.60317460317461
White,93.69369369369369
White,98.36956521739131
White,95.01557632398755
White,88.5
White,97.40259740259741
White,66.66666666666666
White,97.72727272727273
White,93.82022471910112
White,100.0
White,100.0
White,94.44444444444444
White,93.87755102040816
White,92.05333333333333
White,97.32142857142857
White,80.45112781954887
White,96.89922480620154
White,100.0
White,94.23076923076923
White,100.0
White,95.83333333333334
White,96.72131147540983
White,84.61538461538461
White,99.3103448275862
White,99.06976744186046
White,100.0
White,98.70517928286853
White,100.0
White,88.52459016393442
White,100.0
White,87.76758409785933
White,73.33333333333333
White,100.0
White,76.92307692307693
White,91.7948717948718
Other,
White,93.70860927152319
White,100.0
White,100.0
White,100.0
White,82.2141560798548
White,100.0
White,87.07482993197279
White,98.57723577235772
White,89.08716540837337
White,98.86363636363636
White,88.70292887029288
White,96.22641509433963
White,93.53919239904988
White,100.0
White,100.0
White,100.0
White,71.56862745098039
White,92.82868525896414
White,95.58823529411765
White,92.66055045871559
White,65.51724137931035
Other,
White,94.28571428571428
White,100.0
White,100.0
White,97.14611872146118
White,100.0
White,100.0
White,100.0
White,93.0064308681672
White,96.42579642579643
White,94.44444444444444
No_Pop,0.0
White,89.54545454545455
White,96.22641509433963
White,100.0
Other,
White,100.0
White,100.0
White,100.0
White,97.63113367174282
White,97.25274725274726
White,94.61883408071749
White,93.69501466275659
White,98.9795918367347
White,100.0
White,99.15966386554622
White,98.73949579831933
White,97.17514124293785
White,100.0
White,100.0
White,100.0
White,96.46017699115043
White,96.58792650918635
White,96.71897289586305
White,93.16239316239316
White,91.66666666666666
White,97.94871794871794
White,98.85496183206108
White,81.35593220338984
Other,
White,96.67879890809827
White,100.0
White,97.09302325581395
White,97.90940766550523
White,100.0
White,100.0
White,100.0
White,100.0
White,99.0521327014218
White,98.95287958115183
White,98.24561403508771
White,97.95501022494888
White,100.0
White,95.93596059113301
White,100.0
White,100.0
White,100.0
White,71.05263157894737
White,100.0
White,89.02439024390245
White,94.33962264150944
White,76.68161434977578
White,100.0
White,91.91919191919192
White,100.0
White,100.0
White,100.0
White,88.59649122807018
White,85.84905660377359
White,100.0
White,100.0
White,98.01587301587301
Other,
White,100.0
White,81.77339901477832
White,100.0
White,100.0
White,64.15094339622641
White,96.2852897473997
White,100.0
White,100.0
White,98.07692307692307
Other,
White,89.57475994513031
White,100.0
Other,
Other,
White,100.0
White,78.0
White,100.0
White,100.0
White,81.30081300813008
White,97.6470588235294
White,100.0
Other,
White,100.0
White,98.63842662632375
White,100.0
White,94.62025316455697
White,100.0
White,100.0
White,93.47826086956522
White,100.0
White,100.0
White,97.03947368421053
White,73.40425531914893
White,87.5
White,100.0
White,89.85507246376811
White,95.13888888888889
White,100.0
White,89.58475153165418
White,97.25274725274726
White,100.0
White,91.61786237188872
White,95.52715654952077
White,76.08695652173914
White,88.0
White,100.0
Other,91.66666666666667
White,95.28985507246377
White,87.60330578512396
White,100.0
White,95.72649572649573
White,100.0
White,92.08510638297872
White,100.0
White,100.0
White,100.0
White,100.0
White,99.2248062015504
White,93.43936381709742
White,99.11504424778761
White,100.0
White,100.0
White,91.76470588235294
White,63.63636363636363
White,90.2439024390244
White,100.0
White,96.55172413793103
White,100.0
White,100.0
White,100.0
White,100.0
White,86.58792650918635
White,81.76567656765677
White,79.60526315789474
Other,
White,61.655277145026574
White,99.56140350877193
White,95.97701149425288
White,100.0
White,83.33333333333334
White,97.70833333333333
White,100.0
White,90.75630252100841
White,79.65367965367966
Other,
White,85.29411764705883
White,90.42735042735043
White,93.81207028265852
White,100.0
White,90.1639344262295
White,98.50746268656717
White,93.93939393939394
White,95.59471365638767
White,61.61616161616161
White,68.60759493670886
White,87.83783783783784
White,100.0
White,100.0
White,89.50617283950618
White,96.875
White,90.14084507042254
White,99.11504424778761
White,100.0
White,100.0
White,95.86092715231787
White,74.8792270531401
White,91.5702479338843
No_Pop,0.0
White,90.23668639053254
White,100.0
Other,
White,93.6842105263158
White,94.44444444444444
White,98.02336028751122
White,100.0
White,82.51028806584361
White,100.0
White,83.87096774193549
White,93.17738791423001
White,88.68092691622104
White,100.0
White,96.92239072256913
White,91.4798206278027
White,100.0
White,100.0
White,96.06299212598425
White,88.35616438356165
White,92.3076923076923
White,100.0
White,100.0
White,96.66666666666667
White,96.69876203576341
White,100.0
White,100.0
White,100.0
White,87.3170731707317
White,96.58792650918635
Other,
White,92.16589861751152
White,100.0
White,96.61016949152543
White,93.5064935064935
White,100.0
White,81.62162162162161
White,96.11940298507463
White,89.82300884955751
Other,
White,100.0
White,100.0
White,100.0
White,84.90566037735849
White,98.10490693739425
Mixed B-W,0.0
White,100.0
White,92.19409282700421
White,100.0
White,92.75653923541248
White,100.0
White,100.0
White,100.0
White,100.0
No_Pop,0.0
White,100.0
White,97.66187050359713
White,100.0
White,97.5609756097561
White,98.0
White,100.0
White,94.27570093457945
White,100.0
White,100.0
White,97.22222222222221
White,100.0
White,100.0
White,91.30434782608695
White,100.0
White,96.62576687116564
White,100.0
White,90.54054054054053
White,89.69072164948454
White,100.0
White,97.84172661870504
White,100.0
White,88.88888888888889
White,100.0
White,51.89873417721519
