Zipcode,Total Discharges,Average Charge,National Average Charge,Difference
33063,32.7887323943662,9641.14084507042,10811.849718309857,-1170.7088732394368
33064,33.03174603174603,9890.785396825397,10687.212222222224,-796.4268253968254
33065,25.951219512195124,9068.559024390244,9421.060731707314,-352.5017073170732
33134,33.255319148936174,8629.811489361704,9566.885319148934,-937.0738297872342
33136,47.994535519125684,18257.26524590164,11564.245956284152,6693.01928961748
33137,31.0,4272.39,6787.86,-2515.4699999999993
33140,42.26966292134831,13173.749325842698,11567.801235955056,1605.9480898876416
33143,38.29032258064516,13343.78032258064,10732.9788172043,2610.8015053763443
33146,30.333333333333332,8612.386111111111,8911.03194444444,-298.64583333333326
33150,56.35,10580.778999999999,10220.0425,360.73649999999986
33155,45.861111111111114,8821.878055555555,8463.588055555552,358.29000000000013
33175,35.98461538461538,10935.459538461544,10270.159384615388,665.3001538461536
33176,50.03191489361702,14138.193510638297,12043.490744680847,2094.7027659574455
33180,46.58163265306123,9978.033265306121,11467.398673469384,-1489.3654081632656
33196,24.333333333333332,10686.060277777775,9790.470833333333,895.5894444444443
33308,43.26190476190476,8786.687936507935,10983.779841269834,-2197.091904761906
33316,31.30666666666667,15491.031999999996,11123.168266666667,4367.863733333334
33317,34.01315789473684,12767.207499999999,10879.366842105264,1887.8406578947374
33321,29.8135593220339,7307.648305084746,9262.555932203386,-1954.9076271186445
33324,35.66216216216216,8937.08864864865,10523.252162162158,-1586.1635135135132
33331,35.875,10507.212083333334,12681.915416666665,-2174.7033333333334
33401,35.43283582089552,8303.077761194028,10525.014328358207,-2221.9365671641785
33407,22.32758620689655,13228.472931034477,10031.623793103448,3196.849137931035
33410,39.40963855421687,9030.28734939759,11643.893012048191,-2613.605662650602
33414,25.686274509803923,9842.323137254902,10319.05137254902,-476.7282352941178
33428,30.725,7425.174499999999,8691.927999999996,-1266.7535000000003
33430,15.076923076923077,10079.109230769232,8190.293846153845,1888.8153846153841
33435,50.05263157894737,10398.156315789469,11857.41884210526,-1459.2625263157895
33458,37.55263157894737,9065.223157894736,11307.57552631579,-2242.352368421053
33462,61.58715596330275,10967.314678899083,11773.797247706412,-806.4825688073392
33470,27.810344827586206,10564.110000000002,10239.44620689655,324.6637931034481
33484,61.254901960784316,9267.676960784314,11690.04980392156,-2422.372843137254
33486,64.83809523809524,9579.337047619047,11814.80542857142,-2235.468380952382
33511,42.30612244897959,10255.616020408163,11444.572551020408,-1188.956530612245
33525,19.2,6985.270500000001,9689.234500000002,-2703.964
33541,32.32857142857143,8536.615285714284,11583.865142857143,-3047.249857142857
33544,32.84,7873.7492,10466.369999999999,-2592.6207999999997
33563,26.677419354838708,7970.278064516127,9738.517741935484,-1768.239677419355
33573,40.12307692307692,7030.915230769228,10525.717999999999,-3494.802769230769
33606,56.90384615384615,15066.61326923077,11957.71769230769,3108.8955769230765
33609,25.242424242424242,6957.767272727272,9110.616060606058,-2152.8487878787882
33613,44.166666666666664,10451.129999999997,11771.557444444443,-1320.4274444444445
33614,28.818181818181817,9747.877272727275,11315.470000000001,-1567.5927272727274
33615,26.44,7235.135199999998,8694.037599999998,-1458.9024
33677,68.04385964912281,11840.986315789469,11789.031929824554,51.95438596491222
33701,32.71641791044776,11585.66970149254,10768.627313432835,817.042388059701
33705,48.180851063829785,9962.362127659575,11306.260106382979,-1343.8979787234045
33707,31.23404255319149,9041.7785106383,10542.250425531913,-1500.471914893617
33709,36.25714285714286,9336.511285714287,11019.657285714286,-1683.146
33710,26.41025641025641,9582.840256410256,9974.82282051282,-391.982564102564
33756,55.21568627450981,10723.751666666669,11777.09176470588,-1053.340098039216
33770,46.92857142857143,10568.782755102044,11802.573469387753,-1233.790714285714
33805,79.99137931034483,9891.553620689652,11825.295689655164,-1933.7420689655173
33831,22.36842105263158,6006.583157894736,8695.915789473682,-2689.3326315789473
33837,32.10344827586207,7838.31051724138,10336.945172413794,-2498.6346551724127
33853,26.431818181818183,7346.5543181818175,9793.400227272725,-2446.8459090909096
33870,27.58974358974359,7347.848974358974,10481.927948717946,-3134.0789743589735
33871,48.895348837209305,8798.857790697675,11778.918488372094,-2980.0606976744184
33881,46.616279069767444,8829.300116279068,11472.142093023254,-2642.841976744186
33901,80.02586206896552,10150.92224137931,11738.171206896543,-1587.2489655172412
33912,65.72072072072072,9742.450990990996,11921.872792792781,-2179.4218018018028
33936,22.076923076923077,6737.473076923079,9427.36576923077,-2689.8926923076933
33950,28.365853658536587,8057.676097560976,10368.106829268292,-2310.4307317073167
33952,41.622093023255815,9209.251046511632,11410.572383720928,-2201.321337209301
33990,57.08888888888889,8418.968666666668,10772.059333333333,-2353.0906666666674
34102,87.03478260869565,9214.371652173912,11725.716086956512,-2511.344434782609
34119,42.078947368421055,8263.534210526315,11462.243684210527,-3198.70947368421
34202,32.36842105263158,6800.547894736841,10188.83078947368,-3388.2828947368416
34208,39.535714285714285,10943.290595238093,11668.98702380952,-725.6964285714286
34209,52.26262626262626,8427.885252525255,11549.621414141411,-3121.7361616161597
34223,30.113636363636363,6174.067954545454,9498.958636363635,-3324.8906818181817
34233,39.875,8023.106406249999,11312.492031250002,-3289.3856249999994
34239,71.33928571428571,9702.900625000004,11943.92767857142,-2241.0270535714285
34265,19.0,6962.9513333333325,8840.431333333334,-1877.4800000000002
34285,48.63953488372093,8925.486627906974,12081.271627906975,-3155.784999999999
34428,30.32857142857143,8095.792857142859,11219.34085714286,-3123.5479999999984
34452,45.1978021978022,8284.652087912089,11302.969560439558,-3018.317472527472
34474,57.88073394495413,8888.078715596332,11788.664128440358,-2900.5854128440365
34478,61.833333333333336,8548.950729166665,11624.4815625,-3075.5308333333323
34601,32.152542372881356,7525.190677966103,9980.906779661016,-2455.7161016949153
34613,53.765957446808514,8478.625638297874,11558.046063829788,-3079.4204255319155
34652,37.067796610169495,9292.492542372882,10301.559152542375,-1009.0666101694918
34655,41.24691358024691,8846.775061728395,10730.356172839505,-1883.5811111111102
34667,39.82022471910113,8935.30640449438,11258.613820224718,-2323.3074157303367
34689,26.044444444444444,7680.189999999999,10376.376222222221,-2696.1862222222226
34695,44.18556701030928,9423.427010309277,11412.01216494845,-1988.5851546391762
34698,30.282608695652176,6511.439565217391,9109.901956521737,-2598.4623913043483
34711,34.63076923076923,8078.644923076922,10163.701384615382,-2085.0564615384615
34741,40.23529411764706,10527.450235294116,11354.968235294116,-827.5180000000001
34748,50.3921568627451,8811.075,11826.394411764695,-3015.3194117647054
34758,17.681818181818183,5930.219090909091,8290.247727272726,-2360.0286363636374
34761,31.17543859649123,8828.844912280701,10421.21245614035,-1592.367543859649
34769,25.655172413793103,7370.346896551724,8913.827586206895,-1543.4806896551725
34950,41.29032258064516,10053.212150537636,11213.268494623655,-1160.0563440860217
34952,47.98795180722892,9108.249518072287,10749.670361445782,-1641.4208433734943
34972,32.02272727272727,7664.510454545456,9019.07,-1354.5595454545453
34995,71.63302752293578,8836.487431192658,11738.457247706414,-2901.9698165137615
35007,31.10958904109589,8693.103424657533,11264.541780821917,-2571.438356164383
35010,26.235294117647058,6544.046176470587,9444.427941176467,-2900.3817647058827
35021,23.76923076923077,8472.848205128206,10344.790512820511,-1871.9423076923085
35042,15.5,5024.6325,7362.387500000001,-2337.755
35058,37.23076923076923,8887.383076923074,10462.630615384614,-1575.2475384615386
35125,24.625,5153.8756250000015,8609.926875,-3456.051250000001
35150,22.64516129032258,6468.163225806453,9950.735483870967,-3482.5722580645165
35161,16.103448275862068,6264.674482758622,7949.436551724138,-1684.7620689655168
35205,46.474747474747474,8842.18616161616,11819.790303030302,-2977.6041414141414
35209,42.0,9059.02849462366,11665.298387096776,-2606.2698924731185
35211,36.586666666666666,9956.382533333333,11690.555066666666,-1734.1725333333334
35233,62.39090909090909,13730.80809090909,11966.447272727266,1764.3608181818176
35235,36.6625,9728.37325,12023.178625000002,-2294.8053749999995
35243,32.91044776119403,10080.49358208955,11663.737014925373,-1583.2434328358204
35401,80.8695652173913,9575.124260869557,11638.462173913034,-2063.3379130434787
35447,21.0,7229.1114285714275,7527.732857142858,-298.6214285714286
35462,11.0,6125.55,6787.86,-662.3099999999995
35502,34.955555555555556,7212.198222222222,9783.69133333333,-2571.4931111111114
35555,21.571428571428573,6287.454285714286,8810.256428571429,-2522.8021428571433
35565,45.46666666666667,6225.7626666666665,8014.586666666666,-1788.8239999999994
35570,16.0,5557.028,7312.564,-1755.536
35594,25.105263157894736,5031.545263157894,7860.5531578947375,-2829.0078947368424
35601,44.25,7310.636000000001,10350.413250000001,-3039.77725
35611,28.476190476190474,6928.313571428573,9301.570714285714,-2373.2571428571428
35631,49.202127659574465,8428.82893617021,11696.265851063827,-3267.4369148936185
35650,16.88888888888889,7260.286666666667,9085.586666666666,-1825.3000000000002
35653,29.45,5903.231,8799.867,-2896.6359999999995
35660,40.392857142857146,7172.770535714284,10846.168214285713,-3673.3976785714285
35661,20.09090909090909,5179.932727272727,8813.613636363634,-3633.6809090909087
35768,33.0,5914.656969696969,9114.906666666666,-3200.2496969696977
35801,78.71354166666667,9214.767864583328,11567.848437500006,-2353.080572916667
35901,35.58461538461538,7923.755384615382,10918.736153846154,-2994.980769230769
35903,44.55681818181818,9113.734204545457,11625.398863636363,-2511.6646590909095
35957,43.292307692307695,7595.782153846154,10216.58,-2620.797846153845
35960,38.6,5808.884,7229.790000000001,-1420.9059999999997
35968,21.375,5893.770937499999,9490.591875,-3596.8209375000006
36027,17.625,5774.806874999999,8443.700625000001,-2668.8937499999997
36033,20.666666666666668,4781.983333333334,7300.525000000001,-2518.5416666666665
36037,18.571428571428573,6080.932857142857,8921.74857142857,-2840.815714285714
36049,22.0,6157.163333333334,7721.606666666667,-1564.443333333333
36067,28.033333333333335,5382.538666666666,8013.941,-2631.4023333333325
36078,19.4,6358.022999999999,9184.109,-2826.0860000000002
36081,23.63157894736842,6151.961052631578,8898.54,-2746.5789473684213
36089,38.75,5825.357499999999,7116.764999999999,-1291.4075
36092,46.8,6559.872,7439.764,-879.892
36106,41.30232558139535,8876.15581395349,11592.992209302327,-2716.836395348837
36116,40.01176470588236,10585.886470588232,12065.731294117646,-1479.8448235294122
36117,28.098039215686274,9075.396078431377,10220.765490196074,-1145.369411764706
36201,26.485714285714284,5700.641428571429,8728.582285714283,-3027.9408571428567
36207,39.319148936170215,8351.92234042553,10983.524893617021,-2631.60255319149
36251,39.45454545454545,5708.865454545455,8082.76,-2373.8945454545456
36265,33.0,5296.315,8685.741666666667,-3389.4266666666663
36278,12.4,5773.610000000001,7462.840000000001,-1689.23
36301,57.74074074074074,8878.362129629631,11791.242777777768,-2912.8806481481483
36305,36.505494505494504,9046.673736263738,11687.833186813185,-2641.1594505494495
36330,26.956521739130434,5752.5669565217395,9882.357391304347,-4129.790434782608
36340,22.583333333333332,5715.371666666667,7508.424166666667,-1793.0524999999998
36360,23.833333333333332,7659.256111111112,9725.592777777778,-2066.336666666667
36401,27.714285714285715,5267.736666666667,8022.232380952381,-2754.4957142857143
36420,28.848484848484848,5746.539999999998,9016.597575757572,-3270.0575757575757
36426,21.555555555555557,5038.91,7554.871666666667,-2515.9616666666666
36451,15.125,4787.206249999999,7386.82875,-2599.6225
36460,22.076923076923077,5630.9361538461535,8863.866923076923,-3232.9307692307693
36467,22.761904761904763,5426.637619047619,8645.703333333335,-3219.0657142857144
36502,20.88888888888889,5728.866111111111,8677.203888888887,-2948.337777777778
36507,18.11111111111111,6725.047777777779,9007.707777777778,-2282.6600000000003
36532,35.032786885245905,7599.694590163935,11234.525081967211,-3634.830491803278
36535,29.791666666666668,6399.554166666666,9803.34958333333,-3403.7954166666664
36545,22.142857142857142,4625.488571428571,7348.510000000001,-2723.0214285714287
36608,37.42307692307692,8590.530705128203,11407.258461538457,-2816.727756410256
36617,19.666666666666668,16993.20277777778,14694.674999999997,2298.5277777777783
36652,56.60909090909091,9323.875909090912,11844.745181818173,-2520.8692727272723
36701,29.23404255319149,7558.891702127657,9311.75382978723,-1752.8621276595745
36726,13.0,4627.77,7774.21,-3146.4399999999996
36732,33.22727272727273,5150.251818181819,7925.775909090909,-2775.524090909091
36744,16.25,6328.77,7330.387500000001,-1001.6174999999998
36801,48.34736842105263,8741.663473684212,11957.35357894737,-3215.6901052631592
36853,19.22222222222222,6154.034444444445,8819.725555555553,-2665.6911111111117
36867,147.6,12600.632000000001,19082.008,-6481.375999999999
36925,25.666666666666668,5317.603333333333,6948.916666666667,-1631.3133333333333
37040,36.8125,8308.47328125,11111.98953125,-2803.516249999999
37055,30.88888888888889,6906.306000000001,9345.937555555553,-2439.631555555556
37061,21.0,3677.7316666666666,7258.014999999999,-3580.283333333333
37066,32.94915254237288,7711.85033898305,9853.647966101693,-2141.797627118644
37067,39.56,7313.446200000002,11213.070800000001,-3899.624600000001
37075,26.386363636363637,7564.277045454545,10485.108181818181,-2920.8311363636362
37076,35.642857142857146,9310.260428571433,11071.42057142857,-1761.1601428571437
37087,29.258064516129032,7942.489677419356,9859.052903225805,-1916.5632258064516
37096,21.7,5206.280000000001,7767.126999999999,-2560.8469999999998
37110,29.833333333333332,7570.057916666668,9727.986666666666,-2157.9287499999996
37129,41.752808988764045,8951.947528089891,11106.939550561798,-2154.9920224719103
37160,21.1875,6136.285625,8222.868124999999,-2086.5825000000004
37166,16.7,7140.45,9114.357999999998,-1973.9080000000001
37167,24.833333333333332,8102.229000000001,10543.592666666666,-2441.3636666666666
37172,25.545454545454547,7563.736818181819,10474.968181818182,-2911.2313636363633
37190,15.142857142857142,7260.267142857142,8915.01,-1654.7428571428572
37203,51.495327102803735,11286.886915887852,12629.975046728967,-1343.0881308411213
37205,53.826530612244895,9686.69418367347,12126.785816326528,-2440.0916326530605
37207,45.470588235294116,9949.261029411764,11239.66279411765,-1290.401764705883
37208,13.0,15806.31,16198.59,-392.28000000000065
37211,23.967741935483872,8429.938387096774,10644.580322580645,-2214.6419354838713
37232,56.35576923076923,14290.167884615377,12273.798173076912,2016.3697115384628
37236,40.714285714285715,10682.519870129869,11824.528571428575,-1142.0087012987012
37311,34.77272727272727,9322.08075757576,10611.505606060608,-1289.4248484848488
37334,21.94736842105263,6734.527368421052,9479.453157894735,-2744.9257894736843
37355,24.625,5578.63125,8365.055,-2786.42375
37371,24.869565217391305,7043.021739130435,9239.647826086957,-2196.626086956522
37388,26.444444444444443,7384.49574074074,10132.133148148147,-2747.6374074074083
37398,29.512820512820515,6040.822051282051,9598.638461538461,-3557.81641025641
37403,51.24242424242424,11949.684242424248,11701.650404040405,248.03383838383837
37404,63.340314136125656,10180.589371727745,12105.976963350795,-1925.387591623036
37604,50.62809917355372,9036.430495867771,11059.385289256192,-2022.9547933884298
37620,40.02469135802469,8705.564814814816,11525.255308641974,-2819.6904938271596
37643,30.64,5709.378800000001,8726.875600000001,-3017.4968000000003
37650,15.571428571428571,6377.08,8734.859999999999,-2357.7799999999997
37660,29.242424242424242,8616.73121212121,11315.393636363637,-2698.6624242424245
37662,42.05952380952381,8808.823928571428,11547.368214285714,-2738.5442857142857
37743,18.75,6603.609375000001,9159.581875,-2555.9725
37745,26.51851851851852,6545.137407407406,9523.791851851849,-2978.654444444445
37748,28.19047619047619,6034.806190476192,8331.602857142858,-2296.796666666667
37760,22.25,5420.6570833333335,9279.929166666665,-3859.2720833333346
37762,18.714285714285715,6669.639285714287,8942.679285714285,-2273.04
37766,24.31578947368421,6044.331578947369,9321.435263157893,-3277.1036842105264
37772,23.9375,5143.804999999999,8699.394999999999,-3555.5899999999997
37804,40.41538461538462,8061.137538461538,11095.984461538463,-3034.8469230769233
37814,28.98076923076923,6762.501346153848,9684.080192307692,-2921.5788461538464
37821,20.375,5629.894375,8685.771875,-3055.8775000000005
37830,38.48684210526316,7867.446447368422,11178.848947368419,-3311.4025
37857,19.333333333333332,7559.432222222222,9475.063333333332,-1915.631111111111
37862,24.8,6869.337333333334,10158.525333333333,-3289.1880000000006
37874,20.58823529411765,6909.035882352942,9046.613529411765,-2137.577647058823
37879,17.23076923076923,6258.009999999999,8970.720769230767,-2712.7107692307695
37916,37.80263157894737,9123.499605263158,11715.55697368421,-2592.0573684210526
37917,49.81521739130435,8869.683260869566,12109.65510869565,-3239.9718478260875
37920,53.366336633663366,11753.9804950495,12471.51287128712,-717.5323762376237
37923,58.01162790697674,8748.86174418605,12029.40418604651,-3280.5424418604634
38008,14.333333333333334,5235.91,7108.686666666666,-1872.7766666666664
38019,22.0,9452.045,10861.233333333334,-1409.1883333333333
38024,37.048780487804876,5614.269512195122,8526.770731707315,-2912.5012195121953
38103,23.818181818181817,21741.578181818182,12463.402727272727,9278.175454545453
38104,119.24137931034483,12262.686637931034,11858.584913793096,404.1017241379308
38118,14.5,9718.1625,12289.814999999999,-2571.6524999999992
38119,39.34615384615385,10771.14705128205,11596.411923076923,-825.2648717948717
38120,84.64545454545454,10929.289636363636,12066.128545454538,-1136.838909090909
38133,31.339285714285715,8747.545357142857,10343.115535714287,-1595.5701785714296
38201,18.0,5214.4825,9453.95875,-4239.47625
38237,22.789473684210527,5861.056315789473,8076.543157894737,-2215.4868421052633
38242,29.636363636363637,6400.297272727272,9811.366060606058,-3411.0687878787876
38261,28.68421052631579,6480.117894736843,9677.145263157896,-3197.027368421053
38301,86.48598130841121,9807.434392523364,12075.573925233637,-2268.139532710281
38305,34.98245614035088,8766.188947368424,11538.895614035086,-2772.706666666667
38344,21.0,7290.961428571428,9877.547142857144,-2586.585714285714
38351,13.666666666666666,5819.419999999999,7333.583333333333,-1514.1633333333336
38358,16.25,5957.000000000001,9685.69875,-3728.69875
38363,22.0,5448.275,9224.507,-3776.232
38372,25.692307692307693,7213.281538461539,9404.353076923075,-2191.071538461539
38375,18.0,5474.9275,7275.067499999999,-1800.1399999999999
38401,47.35897435897436,9344.311923076923,11830.333461538457,-2486.0215384615385
38464,22.181818181818183,7180.918181818181,9331.311363636363,-2150.3931818181823
38478,24.375,7430.235,8589.09625,-1158.8612500000002
38485,17.0,5853.382,9041.312,-3187.93
38501,52.385416666666664,9492.057395833335,12201.176041666666,-2709.1186458333345
38551,13.0,7122.275,11821.165,-4698.89
38555,37.732142857142854,7840.597321428571,9547.017142857143,-1706.419821428571
38556,32.8421052631579,6156.894210526315,8227.179473684211,-2070.285263157895
38570,29.095238095238095,6389.75619047619,9525.092380952381,-3135.3361904761905
38583,19.875,8652.133749999999,11124.203749999999,-2472.0700000000006
38606,29.375,6791.932500000001,8647.349375,-1855.416875
38614,26.05128205128205,8085.235641025641,9554.922564102564,-1469.6869230769232
38635,19.333333333333332,5706.69,7396.98,-1690.29
38652,24.24137931034483,6720.93172413793,8630.268965517242,-1909.337241379311
38654,24.615384615384617,6676.799230769229,10456.859999999999,-3780.06076923077
38655,38.79710144927536,9768.718695652173,11993.692028985506,-2224.9733333333334
38668,20.5,6201.839999999999,7309.989,-1108.1490000000001
38671,49.55913978494624,9326.131935483867,11245.09333333333,-1918.9613978494624
38704,33.78688524590164,8696.554262295083,10205.139508196722,-1508.5852459016398
38732,29.071428571428573,7905.954642857142,9930.67107142857,-2024.7164285714284
38751,17.454545454545453,7385.402727272728,9221.655454545455,-1836.2527272727273
38801,71.4,10028.400521739131,11917.302956521731,-1888.902434782608
38821,21.666666666666668,6215.359166666669,9520.55625,-3305.197083333333
38829,29.857142857142858,7537.729999999999,8786.81,-1249.0800000000002
38834,41.87179487179487,8368.528333333335,11192.368589743593,-2823.840256410257
38851,17.0,6829.353999999999,10990.948,-4161.594
38852,18.5,6713.725624999999,8586.565625,-1872.8400000000004
38901,24.393939393939394,5469.793636363636,9536.366666666667,-4066.5730303030296
38930,33.275862068965516,8242.764310344826,10351.806551724138,-2109.042241379311
38965,18.25,5298.853749999999,7359.16875,-2060.315
39042,22.043478260869566,7235.553478260871,9792.19695652174,-2556.64347826087
39046,15.222222222222221,8532.152222222223,8695.984444444442,-163.8322222222221
39111,23.857142857142858,6198.657142857143,7269.711428571428,-1071.0542857142857
39120,21.125,5866.361666666667,8225.196041666664,-2358.8343750000004
39159,14.5,5392.115,7012.7475,-1620.6325000000002
39183,31.033333333333335,8734.752333333334,10333.453166666668,-1598.7008333333333
39202,64.58653846153847,9155.953076923075,11828.527980769224,-2672.574903846155
39204,22.155555555555555,8685.544888888891,10815.663777777776,-2130.118888888889
39216,55.54589371980676,12421.691062801932,11788.167246376826,633.523816425121
39232,30.88235294117647,9462.111764705882,12219.202941176469,-2757.091176470588
39301,38.29139072847682,8399.383642384102,11110.02642384106,-2710.6427814569524
39339,13.666666666666666,6289.68,7437.47,-1147.79
39350,27.166666666666668,5926.592777777778,8078.311666666666,-2151.718888888889
39367,22.235294117647058,6352.066470588235,8170.294117647059,-1818.2276470588235
39402,29.365384615384617,9074.338846153847,11851.067307692309,-2776.728461538461
39404,68.04464285714286,9405.34723214286,11939.99937499999,-2534.6521428571427
39429,22.357142857142858,7950.502857142857,8689.75142857143,-739.2485714285716
39440,39.666666666666664,8162.006231884057,9740.120724637682,-1578.114492753623
39452,22.333333333333332,6900.059166666667,8158.550833333334,-1258.4916666666668
39466,22.142857142857142,6541.796428571429,8855.558571428572,-2313.7621428571433
39502,44.484848484848484,10783.951111111113,11909.956565656561,-1126.005454545455
39503,25.28,7312.5536,10282.379200000001,-2969.825599999999
39521,19.642857142857142,7306.702142857143,9150.181428571426,-1843.479285714286
39530,35.075,8045.4247499999965,9772.066249999998,-1726.6415000000002
39581,48.21978021978022,8975.403956043958,11616.345494505495,-2640.9415384615377
39601,24.84,7937.015200000002,10029.587599999997,-2092.5724
39649,33.94444444444444,8781.891296296295,11753.327407407409,-2971.436111111112
39652,16.1,5509.1089999999995,8239.365,-2730.2560000000003
39701,41.78431372549019,9986.648627450979,12232.933529411763,-2246.2849019607847
39744,28.42105263157895,6754.6257894736855,9029.253157894735,-2274.6273684210523
39759,25.272727272727273,8219.762272727272,10728.278636363633,-2508.5163636363636
39773,19.53846153846154,7426.056153846153,8734.320769230768,-1308.2646153846156
39819,17.45,6688.1655,8769.949499999999,-2081.784
39828,13.5,7657.1900000000005,11876.485,-4219.295
39845,20.142857142857142,6159.034285714285,7312.784285714285,-1153.7500000000002
40004,26.869565217391305,9620.775217391303,12085.16391304348,-2464.3886956521733
40031,17.923076923076923,8046.556153846153,9798.72769230769,-1752.171538461539
40033,18.666666666666668,7912.360000000001,8817.994166666667,-905.6341666666666
40065,20.75,7096.529166666667,9240.3575,-2143.8283333333334
40202,80.17647058823529,12066.65695501731,11502.32837370244,564.3285813148792
40207,74.04761904761905,9462.316571428573,12175.752190476182,-2713.4356190476196
40324,17.545454545454547,7112.958181818181,9261.978181818182,-2149.02
40351,33.588235294117645,8427.044999999998,10485.339705882354,-2058.2947058823534
40353,23.705882352941178,7929.671176470589,9466.162352941175,-1536.4911764705882
40361,15.714285714285714,6999.4742857142855,8823.777142857143,-1824.302857142857
40391,22.217391304347824,7127.087391304347,9572.67695652174,-2445.5895652173917
40422,34.84126984126984,8636.289682539682,10378.20222222222,-1741.9125396825398
40456,27.6,5816.089,7171.238,-1355.1490000000001
40475,30.291666666666668,8695.048750000002,9979.006249999999,-1283.9575000000002
40503,44.44705882352941,10812.039058823524,12150.123411764704,-1338.0843529411766
40504,43.053763440860216,10622.681182795703,12771.665483870962,-2148.9843010752697
40509,35.61538461538461,9197.17,10664.260256410254,-1467.0902564102564
40536,49.84761904761905,16953.64571428572,11758.845047619041,5194.800666666669
40601,28.7,7108.705749999999,9564.58225,-2455.8765000000003
40701,38.49180327868852,7748.888360655738,9780.728688524592,-2031.8403278688527
40741,34.51219512195122,9160.650731707317,10966.453414634147,-1805.8026829268294
40831,39.59375,5635.806875,8541.948124999999,-2906.1412500000015
40962,28.3,7399.135999999999,9326.994499999999,-1927.8585000000007
40965,25.058823529411764,6819.338823529413,8961.203529411765,-2141.8647058823526
40977,22.894736842105264,6118.96789473684,7981.595789473685,-1862.6278947368426
41017,59.60576923076923,11387.523076923071,11702.8935576923,-315.3704807692308
41031,19.928571428571427,5658.933571428572,8363.919999999998,-2704.9864285714284
41041,22.0,6362.260000000001,8132.964285714285,-1770.7042857142853
41042,37.75757575757576,8711.110909090909,10542.684696969696,-1831.5737878787877
41056,24.79310344827586,7522.814827586207,10483.461724137931,-2960.6468965517242
41075,35.43636363636364,7380.445636363636,9045.042727272727,-1664.5970909090913
41101,48.273972602739725,8998.027671232874,11204.199041095886,-2206.1713698630133
41230,25.894736842105264,5809.063157894738,8424.994736842105,-2615.931578947368
41240,24.666666666666668,6706.121666666667,9018.966666666667,-2312.8450000000003
41339,28.142857142857142,5543.947857142856,8095.3550000000005,-2551.407142857143
41501,46.28260869565217,12662.76380434783,11661.38054347826,1001.3832608695654
41503,34.40909090909091,7135.881363636363,9690.408181818184,-2554.5268181818183
41653,31.16216216216216,7320.648108108107,9308.035945945945,-1987.387837837838
41701,42.47945205479452,9415.354109589043,10732.996301369863,-1317.642191780822
41858,31.724137931034484,6370.661034482759,9206.606896551722,-2835.945862068965
42003,40.877300613496935,8970.14668711656,11436.782208588951,-2466.6355214723926
42041,12.0,3966.17,7774.21,-3808.04
42064,21.181818181818183,6368.584545454546,8953.448181818183,-2584.8636363636365
42066,30.16216216216216,6556.737567567568,9006.353513513512,-2449.615945945946
42071,31.3125,5571.3315625,8713.2925,-3141.9609375000005
42101,47.34375,9738.343958333335,11744.477499999999,-2006.1335416666655
42104,33.02325581395349,6748.989069767443,10561.037209302323,-3812.048139534884
42141,33.734693877551024,8449.981632653064,10291.839591836735,-1841.857959183674
42167,29.944444444444443,5657.06,7163.246666666667,-1506.186666666667
42240,30.976744186046513,7118.714651162791,9450.26255813953,-2331.5479069767443
42276,24.133333333333333,6732.924666666667,8939.453333333333,-2206.5286666666666
42303,53.619565217391305,13441.676956521736,12013.523695652175,1428.1532608695647
42345,25.3,6932.077499999998,9140.286,-2208.2085
42420,28.97142857142857,7652.333142857144,9303.247714285711,-1650.9145714285717
42431,33.225806451612904,10764.65693548387,11297.584838709678,-532.9279032258066
42502,43.205128205128204,10034.307051282056,11480.445128205129,-1446.1380769230768
42602,18.916666666666668,5741.372499999999,7784.134166666667,-2042.761666666667
42701,48.27058823529412,8950.384941176475,11087.443882352942,-2137.0589411764704
42718,23.846153846153847,7999.501923076925,9434.875,-1435.3730769230765
42728,13.75,6179.764999999999,7411.74,-1231.975
42754,26.653846153846153,6500.685769230769,9567.403076923076,-3066.717307692308
43015,22.294117647058822,7415.723529411764,9002.064117647058,-1586.3405882352945
43016,26.47826086956522,8157.461304347826,11233.953913043479,-3076.492608695652
43040,17.666666666666668,8506.905555555555,9619.615555555554,-1112.71
43050,24.1875,8592.9715625,9664.913125,-1071.9415624999997
43054,260.4,16412.724,20161.574,-3748.85
43055,34.705882352941174,7505.955098039219,9991.396078431371,-2485.4409803921576
43081,32.0,10550.9672972973,11427.340135135137,-876.3728378378379
43113,20.833333333333332,7568.625,9517.074999999999,-1948.4499999999996
43130,31.50769230769231,9445.49446153846,11536.559846153847,-2091.0653846153846
43140,15.4,9939.592,11119.571999999998,-1179.9799999999998
43210,62.351851851851855,15651.106574074074,12154.72962962962,3496.376944444443
43214,71.5701754385965,11569.96447368422,12037.498508771921,-467.5340350877192
43215,34.146341463414636,13494.863658536586,11894.498414634147,1600.36524390244
43222,59.142857142857146,11484.905816326533,11728.242448979592,-243.33663265306117
43228,28.782608695652176,10705.702391304349,9962.650869565216,743.0515217391302
43230,461.0,4352.4,7294.9,-2942.5
43302,32.6,8637.001090909092,10783.45581818182,-2146.4547272727273
43311,20.45,9690.725499999999,9309.513,381.2125
43402,22.15,6164.898499999999,8248.8905,-2083.992
43420,18.4375,6071.321250000001,9238.219374999999,-3166.8981249999997
43506,20.095238095238095,8299.171904761904,9585.352857142858,-1286.1809523809525
